auc_score,auc_std,params,iteration,train_time
0.764750434513507,0.030851936373651273,"{'alpha': 2.340483377730786, 'colsample_bynode': 0.6013777697098448, 'eta': 0.16615321619673776, 'gamma': 1.1080746594940472, 'lambda': 2.066631606326002, 'max_depth': 1.0, 'n_estimators': 84.0, 'subsample': 0.9939213856235944}",86,2.7462037000077544
0.7560279042243787,0.030850993765729088,"{'alpha': 2.470692503958477, 'colsample_bynode': 0.66302988951308, 'eta': 0.26168230034371903, 'gamma': 0.3097090883712079, 'lambda': 1.5160519494877889, 'max_depth': 4.0, 'n_estimators': 75.0, 'subsample': 0.6985674096570221}",87,5.6735017000028165
0.7685500910530816,0.031069881214425422,"{'alpha': 2.0482852543075394, 'colsample_bynode': 0.697513014907708, 'eta': 0.22423859907389992, 'gamma': 0.8121100300792052, 'lambda': 1.4600067666655383, 'max_depth': 2.0, 'n_estimators': 94.0, 'subsample': 0.5185651672167374}",88,4.871425599994836
0.7664484752540996,0.02954486044996124,"{'alpha': 2.067635739319506, 'colsample_bynode': 0.6903344062988404, 'eta': 0.28701382251883173, 'gamma': 0.6144634213015152, 'lambda': 1.7485225787053627, 'max_depth': 2.0, 'n_estimators': 93.0, 'subsample': 0.5134873511603255}",89,4.850996600012877
0.7636001286617841,0.02963227469608146,"{'alpha': 1.920491003021615, 'colsample_bynode': 0.8398238440576447, 'eta': 0.21391573540744635, 'gamma': 0.815175104325969, 'lambda': 1.6704149071544943, 'max_depth': 1.0, 'n_estimators': 65.0, 'subsample': 0.5715349795067393}",90,2.76853439999104
0.7362099049809997,0.025590577542003314,"{'alpha': 1.803805269546811, 'colsample_bynode': 0.7657040849553032, 'eta': 0.27211161523885957, 'gamma': 1.2622990650920891, 'lambda': 1.8695443340186095, 'max_depth': 5.0, 'n_estimators': 79.0, 'subsample': 0.5164503656493123}",91,8.28869260000647
0.7520605978556698,0.033516820941542146,"{'alpha': 2.2862082308893843, 'colsample_bynode': 0.7085756028193504, 'eta': 0.19677069709001385, 'gamma': 0.7481832849070427, 'lambda': 2.2489237263951907, 'max_depth': 4.0, 'n_estimators': 88.0, 'subsample': 0.5360773222052894}",92,7.281612299993867
0.7645351911884137,0.03325427752789538,"{'alpha': 2.0025427875862922, 'colsample_bynode': 0.6376339839561332, 'eta': 0.2260673578111944, 'gamma': 0.4610779284154158, 'lambda': 1.4433032819191585, 'max_depth': 3.0, 'n_estimators': 69.0, 'subsample': 0.5796023444774643}",93,4.377428300009342
0.7623897905260327,0.02874597207170231,"{'alpha': 2.173065986421552, 'colsample_bynode': 0.7816581074598179, 'eta': 0.17438629002283076, 'gamma': 0.9683880807395672, 'lambda': 1.967869071683686, 'max_depth': 1.0, 'n_estimators': 82.0, 'subsample': 0.5426874468136587}",94,3.1592543000006117
0.7650560268378072,0.029801552686311236,"{'alpha': 2.52358030954139, 'colsample_bynode': 0.8039293270280519, 'eta': 0.2424573826025894, 'gamma': 0.3752565089877473, 'lambda': 1.6195582368633232, 'max_depth': 2.0, 'n_estimators': 77.0, 'subsample': 0.5060596583301102}",95,4.324553800004651
0.7611221664391369,0.032663980831184894,"{'alpha': 1.6578531160350287, 'colsample_bynode': 0.6745008657900705, 'eta': 0.26067005727358894, 'gamma': 0.22446915234449827, 'lambda': 1.7874495567909792, 'max_depth': 3.0, 'n_estimators': 85.0, 'subsample': 0.9156683528227622}",96,4.9600852000003215
0.7694625241261431,0.03143331726595536,"{'alpha': 2.419146481096143, 'colsample_bynode': 0.6115917221843463, 'eta': 0.2546862756958809, 'gamma': 1.036894506323377, 'lambda': 1.379447581404992, 'max_depth': 2.0, 'n_estimators': 95.0, 'subsample': 0.5618128266936048}",97,4.7538203000003705
0.712686612701843,0.03468951276090493,"{'alpha': 2.2347437547291955, 'colsample_bynode': 0.7468626780289227, 'eta': 0.2518053935041855, 'gamma': 0.1218913666412248, 'lambda': 1.4444858481161778, 'max_depth': 7.0, 'n_estimators': 96.0, 'subsample': 0.5002814406811386}",98,13.598381200004951
0.7659490173563297,0.030564066637686828,"{'alpha': 2.383181998961132, 'colsample_bynode': 0.9743686263223126, 'eta': 0.2775707330587943, 'gamma': 0.5463758716587207, 'lambda': 1.3629282436521684, 'max_depth': 2.0, 'n_estimators': 91.0, 'subsample': 0.5238544070478779}",99,5.330634600002668
0.7640739719615471,0.028169403221907037,"{'alpha': 2.0635586966471045, 'colsample_bynode': 0.609728965421447, 'eta': 0.29913723234190653, 'gamma': 1.0892841828996007, 'lambda': 2.144631080409682, 'max_depth': 1.0, 'n_estimators': 98.0, 'subsample': 0.5590762826964523}",100,3.5164294999995036
0.7528883639975605,0.03140774972378047,"{'alpha': 1.7904200634811736, 'colsample_bynode': 0.7023271951115452, 'eta': 0.22353238918745394, 'gamma': 0.8640450152424977, 'lambda': 1.3946207599838563, 'max_depth': 4.0, 'n_estimators': 94.0, 'subsample': 0.6025838764548479}",101,7.683993800004828
0.7391906272887823,0.028892422819061892,"{'alpha': 2.7673880334874776, 'colsample_bynode': 0.725554608163169, 'eta': 0.24027989136256983, 'gamma': 1.1793039457770451, 'lambda': 1.2247189544582233, 'max_depth': 8.0, 'n_estimators': 53.0, 'subsample': 0.5462960152436879}",102,8.227178800007096
0.7647031745302371,0.02993885453041179,"{'alpha': 1.9452713253008223, 'colsample_bynode': 0.7943324580820823, 'eta': 0.23049230897615575, 'gamma': 1.5379677652056767, 'lambda': 1.9797555926156427, 'max_depth': 1.0, 'n_estimators': 49.0, 'subsample': 0.5645981535173261}",103,2.0366271000093548
0.7615307935971494,0.03149924363433949,"{'alpha': 2.4253467029547853, 'colsample_bynode': 0.6857399485202678, 'eta': 0.2892852406087645, 'gamma': 1.2849010839608241, 'lambda': 1.3141879753372623, 'max_depth': 3.0, 'n_estimators': 81.0, 'subsample': 0.5853095212094293}",104,5.415575199993327
0.7675952071673771,0.031276044921269036,"{'alpha': 2.8816607948072632, 'colsample_bynode': 0.8197491676810136, 'eta': 0.26615591853354326, 'gamma': 0.6589715428664347, 'lambda': 1.0812780854243262, 'max_depth': 2.0, 'n_estimators': 100.0, 'subsample': 0.6244314997122011}",105,5.523398099991027
0.7390270290212035,0.029884140746704282,"{'alpha': 2.575547551698603, 'colsample_bynode': 0.6203032203362193, 'eta': 0.2789884388802525, 'gamma': 1.3819318558848677, 'lambda': 1.5957308942182145, 'max_depth': 6.0, 'n_estimators': 73.0, 'subsample': 0.5264456720093236}",106,8.46669760000077
0.7642086205042284,0.030721437073672548,"{'alpha': 2.1064042395493856, 'colsample_bynode': 0.6488295856436738, 'eta': 0.21371381804493814, 'gamma': 1.0450211387698374, 'lambda': 1.674682849792542, 'max_depth': 3.0, 'n_estimators': 89.0, 'subsample': 0.5974566166946796}",107,5.672576500001014
0.7660991804152126,0.03016313778986507,"{'alpha': 1.8448848538903775, 'colsample_bynode': 0.5825388148959684, 'eta': 0.25698536876780426, 'gamma': 1.6408221453406004, 'lambda': 1.843143378802648, 'max_depth': 2.0, 'n_estimators': 87.0, 'subsample': 0.5000335637437303}",108,4.219600700002047
0.754615243292154,0.02734032177896002,"{'alpha': 1.5632910935541884, 'colsample_bynode': 0.858237595456802, 'eta': 0.2030879549808466, 'gamma': 1.4884182784176767, 'lambda': 1.2698879048137148, 'max_depth': 4.0, 'n_estimators': 65.0, 'subsample': 0.5111144194228201}",109,6.100034200004302
0.7641930483438582,0.02985068474783804,"{'alpha': 2.242616348985409, 'colsample_bynode': 0.7166369787832764, 'eta': 0.30728334648988126, 'gamma': 0.5893377184122587, 'lambda': 1.5047158619584031, 'max_depth': 1.0, 'n_estimators': 70.0, 'subsample': 0.6529283336845502}",110,2.6665453000023263
0.7644642312170182,0.03291392403013695,"{'alpha': 2.8126789364760425, 'colsample_bynode': 0.7544788508678226, 'eta': 0.18572436244689772, 'gamma': 0.49000649467680013, 'lambda': 2.3794534692482108, 'max_depth': 3.0, 'n_estimators': 61.0, 'subsample': 0.5485618561723681}",111,4.396701700010453
0.7644550040326215,0.029760179981261112,"{'alpha': 1.6516379822565592, 'colsample_bynode': 0.6333472995000862, 'eta': 0.3151645504725151, 'gamma': 1.1549890233753002, 'lambda': 1.132871859770269, 'max_depth': 1.0, 'n_estimators': 95.0, 'subsample': 0.532883736095882}",112,3.5416861999983666
0.7464063431313597,0.02758039351572116,"{'alpha': 2.5104114475973365, 'colsample_bynode': 0.5615717242935236, 'eta': 0.24526990510151397, 'gamma': 0.7920467474954419, 'lambda': 2.5233460827454053, 'max_depth': 5.0, 'n_estimators': 78.0, 'subsample': 0.6619931863785357}",113,6.7053022000036435
0.7620301650286663,0.028596278764775357,"{'alpha': 2.356920374832731, 'colsample_bynode': 0.7701516761459328, 'eta': 0.25070391190622565, 'gamma': 0.6900672842861496, 'lambda': 1.7323845679613434, 'max_depth': 3.0, 'n_estimators': 75.0, 'subsample': 0.5722682034415897}",114,5.245963199995458
0.7674166914124847,0.030958112067257276,"{'alpha': 2.964135238521659, 'colsample_bynode': 0.7351620236319867, 'eta': 0.19322126924330357, 'gamma': 1.7630567938723831, 'lambda': 1.1784304715283749, 'max_depth': 2.0, 'n_estimators': 92.0, 'subsample': 0.5600755817997408}",115,5.051484499999788
0.7308448304627362,0.028022355858356197,"{'alpha': 2.2906489732857285, 'colsample_bynode': 0.5928860234886473, 'eta': 0.27212070800554944, 'gamma': 0.26278271777593376, 'lambda': 2.0428874180183914, 'max_depth': 6.0, 'n_estimators': 99.0, 'subsample': 0.9587096939067737}",116,8.608722399992985
0.7690052452899362,0.032306794436736015,"{'alpha': 2.016856211861223, 'colsample_bynode': 0.665840345735603, 'eta': 0.2339211756325347, 'gamma': 0.07363323830437474, 'lambda': 1.3786831343350727, 'max_depth': 2.0, 'n_estimators': 83.0, 'subsample': 0.6372452787559229}",117,4.076220300004934
0.7586100500466672,0.027620232015342645,"{'alpha': 2.431594356501169, 'colsample_bynode': 0.6690698316012493, 'eta': 0.3007459003056837, 'gamma': 0.08507451935842925, 'lambda': 2.6793591651476616, 'max_depth': 4.0, 'n_estimators': 48.0, 'subsample': 0.641334981616924}",118,4.024943399999756
0.7638317264609626,0.03041108979354881,"{'alpha': 1.726211877965346, 'colsample_bynode': 0.5418741252601089, 'eta': 0.2344854203952699, 'gamma': 0.2905376649016793, 'lambda': 1.0564208162464692, 'max_depth': 1.0, 'n_estimators': 58.0, 'subsample': 0.61272446049732}",119,2.414408299999195
0.7646280147694242,0.03270680132712557,"{'alpha': 1.8785524978996726, 'colsample_bynode': 0.510506775932008, 'eta': 0.32158906502437357, 'gamma': 1.3191402699908839, 'lambda': 1.3894890116570704, 'max_depth': 3.0, 'n_estimators': 41.0, 'subsample': 0.6244414545116148}",120,2.4844378999987384
0.7674420960210206,0.02981700694229964,"{'alpha': 2.658403141941555, 'colsample_bynode': 0.6551943555061018, 'eta': 0.3405670781825948, 'gamma': 0.016823477582903257, 'lambda': 1.00592324579887, 'max_depth': 2.0, 'n_estimators': 82.0, 'subsample': 0.6009478866319513}",121,4.0954545000131475
0.7649502991979391,0.029223114770780132,"{'alpha': 1.3796052999367188, 'colsample_bynode': 0.6059988194854428, 'eta': 0.2932689507049295, 'gamma': 0.170511375663417, 'lambda': 1.316707577490761, 'max_depth': 1.0, 'n_estimators': 72.0, 'subsample': 0.7035870517168034}",122,2.6308472999953665
0.7604449751001897,0.030318183339053114,"{'alpha': 1.9757170961030244, 'colsample_bynode': 0.8998806826472252, 'eta': 0.3325935409226714, 'gamma': 0.3888468789736751, 'lambda': 1.1946114931079497, 'max_depth': 3.0, 'n_estimators': 90.0, 'subsample': 0.5879220215815657}",123,6.838910200007376
0.7561990044687406,0.03270990145683866,"{'alpha': 2.5739398795589405, 'colsample_bynode': 0.5590491504596751, 'eta': 0.2801026534602444, 'gamma': 0.3240800010436614, 'lambda': 2.939821824812984, 'max_depth': 5.0, 'n_estimators': 43.0, 'subsample': 0.7783696463397984}",124,3.6711208000051556
0.7658716424124711,0.02817144964386544,"{'alpha': 2.1063793957573402, 'colsample_bynode': 0.6386750034998883, 'eta': 0.2049287753083437, 'gamma': 0.5100806234627691, 'lambda': 1.5396195641146497, 'max_depth': 2.0, 'n_estimators': 67.0, 'subsample': 0.7202862284677225}",125,3.2320525999966776
0.7450377182264107,0.03366532999244637,"{'alpha': 2.1816808144126254, 'colsample_bynode': 0.5319122548258377, 'eta': 0.2167686389561225, 'gamma': 0.7456677927304952, 'lambda': 1.1064459923251393, 'max_depth': 1.0, 'n_estimators': 11.0, 'subsample': 0.7561678936766362}",126,0.5685038999945391
0.758640486167623,0.03200991526158397,"{'alpha': 2.9282858191061414, 'colsample_bynode': 0.576496719094766, 'eta': 0.16003208624282156, 'gamma': 0.9040300486183207, 'lambda': 2.318639718586375, 'max_depth': 4.0, 'n_estimators': 63.0, 'subsample': 0.6701431979093347}",127,4.600224399997387
0.7676203070853084,0.031478506623121245,"{'alpha': 2.71941697251942, 'colsample_bynode': 0.5008118838066994, 'eta': 0.2552912782844137, 'gamma': 1.9581306018228184, 'lambda': 1.8200637538987297, 'max_depth': 2.0, 'n_estimators': 97.0, 'subsample': 0.5814368128496227}",128,4.529047600008198
0.7631557085925881,0.029290349099580625,"{'alpha': 0.01098115677090905, 'colsample_bynode': 0.6267210465257704, 'eta': 0.2681884940322835, 'gamma': 0.43315711453505834, 'lambda': 1.6516558254546543, 'max_depth': 3.0, 'n_estimators': 87.0, 'subsample': 0.6267655261707948}",129,5.503508900001179
0.764119197929158,0.027977993050438545,"{'alpha': 1.2967215991135637, 'colsample_bynode': 0.7149661896660817, 'eta': 0.17694758947471903, 'gamma': 1.0560989359710142, 'lambda': 1.936918437942567, 'max_depth': 1.0, 'n_estimators': 84.0, 'subsample': 0.6587653898556781}",130,3.1604896999924676
0.7682154666550719,0.029618831810696637,"{'alpha': 2.8318013848628407, 'colsample_bynode': 0.6633659531200924, 'eta': 0.18808819371351077, 'gamma': 1.4462576847433448, 'lambda': 1.4777698974607536, 'max_depth': 2.0, 'n_estimators': 76.0, 'subsample': 0.6449152134710463}",131,3.7683221000042977
0.7607637185297838,0.031529910500403595,"{'alpha': 1.4509061462611896, 'colsample_bynode': 0.6807925679815172, 'eta': 0.17012412654342718, 'gamma': 0.15407313619752616, 'lambda': 1.2504109108519408, 'max_depth': 3.0, 'n_estimators': 100.0, 'subsample': 0.7384695142219877}",132,6.631813600004534
0.7566714890131039,0.02945412197905572,"{'alpha': 1.5920399212800005, 'colsample_bynode': 0.5984795521757196, 'eta': 0.21062067770703669, 'gamma': 1.5879619804255574, 'lambda': 1.0411844689185359, 'max_depth': 4.0, 'n_estimators': 55.0, 'subsample': 0.6898799558174504}",133,4.048468799999682
0.7267057691766091,0.032465411749448066,"{'alpha': 2.3001252582703913, 'colsample_bynode': 0.6136197947615794, 'eta': 0.3490139826992814, 'gamma': 1.709558498241036, 'lambda': 2.235554274312657, 'max_depth': 7.0, 'n_estimators': 80.0, 'subsample': 0.6363909480104076}",134,9.947133000008762
0.7634290284174222,0.030992726718196886,"{'alpha': 2.524460792329396, 'colsample_bynode': 0.7428876389702325, 'eta': 0.19528004848361669, 'gamma': 0.953995578990892, 'lambda': 1.6936119717347389, 'max_depth': 1.0, 'n_estimators': 93.0, 'subsample': 0.6124750005086559}",135,3.583051000008709
0.7637441402644022,0.03346246611761119,"{'alpha': 2.221592202815463, 'colsample_bynode': 0.5165118912322574, 'eta': 0.35777539238256156, 'gamma': 0.051704636992466746, 'lambda': 2.09386891727876, 'max_depth': 2.0, 'n_estimators': 24.0, 'subsample': 0.5398871044638023}",136,1.3267343000043184
0.7637681820000979,0.03004645090232487,"{'alpha': 2.6823655737763676, 'colsample_bynode': 0.6934727214664721, 'eta': 0.29074837619370697, 'gamma': 0.5760926486615399, 'lambda': 1.9009850515567814, 'max_depth': 2.0, 'n_estimators': 30.0, 'subsample': 0.5720808747007646}",137,1.7871153000014601
0.7643269639821118,0.03036678699822027,"{'alpha': 2.456806192211929, 'colsample_bynode': 0.5470214154930801, 'eta': 0.22815529592050315, 'gamma': 0.857154270838474, 'lambda': 1.3837278395297534, 'max_depth': 3.0, 'n_estimators': 89.0, 'subsample': 0.5529233972810481}",138,5.405777799998759
0.7455277965944813,0.03142988010121621,"{'alpha': 1.8239080059032589, 'colsample_bynode': 0.6435779406837427, 'eta': 0.28447242755710106, 'gamma': 0.6441841513092004, 'lambda': 1.3385534506726744, 'max_depth': 5.0, 'n_estimators': 86.0, 'subsample': 0.6778895743533564}",139,7.776108700010809
0.7628889602029603,0.030865155256399747,"{'alpha': 2.0052727996248487, 'colsample_bynode': 0.673645004814448, 'eta': 0.24069105516064948, 'gamma': 0.35736935730850977, 'lambda': 1.5751026536169217, 'max_depth': 1.0, 'n_estimators': 70.0, 'subsample': 0.5274231158933999}",140,2.7211375999904703
0.7563230835413876,0.031496803483153146,"{'alpha': 2.988252121911817, 'colsample_bynode': 0.7264864176189376, 'eta': 0.31007725801957087, 'gamma': 1.207325146888112, 'lambda': 1.4334770418031326, 'max_depth': 4.0, 'n_estimators': 74.0, 'subsample': 0.6045101785513051}",141,6.123395299990079
0.7495694639405257,0.03106314559612235,"{'alpha': 2.7622121389714294, 'colsample_bynode': 0.590841203053692, 'eta': 0.22135077878708026, 'gamma': 0.21125681754224251, 'lambda': 1.2336244554017681, 'max_depth': 7.0, 'n_estimators': 37.0, 'subsample': 0.5927293369607002}",142,4.561132200004067
0.7635204685383893,0.030396721450678076,"{'alpha': 1.7529541026411228, 'colsample_bynode': 0.7637387838428593, 'eta': 0.32960231301420384, 'gamma': 1.1365334775628062, 'lambda': 1.757416295285985, 'max_depth': 1.0, 'n_estimators': 78.0, 'subsample': 0.791005073501146}",143,2.8649011999950744
0.7046201512813558,0.030031651747447,"{'alpha': 2.8653868160970632, 'colsample_bynode': 0.7818625808563203, 'eta': 0.27417799274071025, 'gamma': 0.09134796302141202, 'lambda': 1.1400450850449375, 'max_depth': 8.0, 'n_estimators': 96.0, 'subsample': 0.7070101531996247}",144,14.799903499995708
0.7685982280512004,0.0279396101223001,"{'alpha': 1.9234381002108192, 'colsample_bynode': 0.6525613324742515, 'eta': 0.2336136646738775, 'gamma': 0.007184576381805363, 'lambda': 1.290273337134714, 'max_depth': 2.0, 'n_estimators': 83.0, 'subsample': 0.5085249198000485}",145,4.205486299993936
0.7671474478538498,0.028558615329293283,"{'alpha': 1.520555662109625, 'colsample_bynode': 0.6502261057419199, 'eta': 0.23253266252497662, 'gamma': 0.01852390441805941, 'lambda': 1.081508162412713, 'max_depth': 2.0, 'n_estimators': 83.0, 'subsample': 0.5138061196763365}",146,4.175255899986951
0.7682870030681521,0.03190316566051171,"{'alpha': 1.6860383223297912, 'colsample_bynode': 0.6264512133101716, 'eta': 0.24680401705480204, 'gamma': 0.2504945443827381, 'lambda': 1.0006423353068425, 'max_depth': 2.0, 'n_estimators': 91.0, 'subsample': 0.5644517096141112}",147,4.549593599993386
0.7650577149884555,0.03010874886342661,"{'alpha': 1.9409237771615795, 'colsample_bynode': 0.7074395265056064, 'eta': 0.25496516791696444, 'gamma': 0.7064539726072001, 'lambda': 1.3019236048112939, 'max_depth': 2.0, 'n_estimators': 80.0, 'subsample': 0.5060403536343349}",148,4.2443919999932405
0.7632304030826125,0.028491847960946268,"{'alpha': 2.1496678708834014, 'colsample_bynode': 0.6588984278874387, 'eta': 0.25980286362449206, 'gamma': 0.44872008982908107, 'lambda': 1.283986953592104, 'max_depth': 1.0, 'n_estimators': 98.0, 'subsample': 0.5003832745784569}",149,3.6040770999970846
0.7647750732780906,0.03237654565340377,"{'alpha': 2.373645396347028, 'colsample_bynode': 0.571008926500683, 'eta': 0.2670385999261025, 'gamma': 0.5444426708512872, 'lambda': 1.174119562734091, 'max_depth': 3.0, 'n_estimators': 95.0, 'subsample': 0.5484677709431942}",150,5.749947700009216
0.7690707208304449,0.029891786606597408,"{'alpha': 1.9151274256061366, 'colsample_bynode': 0.6189136786866972, 'eta': 0.2197854370581485, 'gamma': 0.7726678307600667, 'lambda': 1.5342327943074743, 'max_depth': 2.0, 'n_estimators': 89.0, 'subsample': 0.5382990131957321}",151,4.44768580001255
0.7631143941935524,0.03235091668649631,"{'alpha': 2.0356289869385864, 'colsample_bynode': 0.5833004918670979, 'eta': 0.2061277318647387, 'gamma': 0.9867914705106909, 'lambda': 1.6372696522274381, 'max_depth': 3.0, 'n_estimators': 88.0, 'subsample': 0.5323425789174338}",152,5.694616300010239
0.7658264040925384,0.02792906949408331,"{'alpha': 2.12210671561578, 'colsample_bynode': 0.6175316982850705, 'eta': 0.2187720909720554, 'gamma': 1.30008664364726, 'lambda': 1.533051842551513, 'max_depth': 1.0, 'n_estimators': 92.0, 'subsample': 0.578062346980903}",153,3.451681600010488
0.7697360374706859,0.030844546604247253,"{'alpha': 2.326837630008514, 'colsample_bynode': 0.6041584917193437, 'eta': 0.20014893029651595, 'gamma': 0.792303692350586, 'lambda': 1.456751104174081, 'max_depth': 2.0, 'n_estimators': 99.0, 'subsample': 0.5602933228410873}",154,4.877791999999317
0.7675932925574955,0.032810260229113195,"{'alpha': 2.581593812413144, 'colsample_bynode': 0.5288536557311452, 'eta': 0.18189999572742563, 'gamma': 0.9061016243443378, 'lambda': 1.595463200069605, 'max_depth': 2.0, 'n_estimators': 97.0, 'subsample': 0.5410447907250572}",155,4.4245011000020895
0.761407752119535,0.0342966840829624,"{'alpha': 2.3157989236932357, 'colsample_bynode': 0.5518897227028382, 'eta': 0.2007851923675242, 'gamma': 0.7900536635710302, 'lambda': 1.431685776601347, 'max_depth': 3.0, 'n_estimators': 99.0, 'subsample': 0.5213411663204255}",156,6.118456600001082
0.7645481240693556,0.028363127643594176,"{'alpha': 2.506587026921523, 'colsample_bynode': 0.603900352707884, 'eta': 0.16449958959655098, 'gamma': 1.0930182313750674, 'lambda': 1.490081098130186, 'max_depth': 1.0, 'n_estimators': 100.0, 'subsample': 0.5610228882168772}",157,3.6052455000026384
0.7643368417221245,0.029131389063706107,"{'alpha': 2.415000614360221, 'colsample_bynode': 0.6333341126788099, 'eta': 0.11889446495436556, 'gamma': 1.3917286257759196, 'lambda': 1.715876895525554, 'max_depth': 1.0, 'n_estimators': 94.0, 'subsample': 0.5873827601125221}",158,3.4578264000010677
0.7631458926141845,0.030366027361553458,"{'alpha': 2.199884606798227, 'colsample_bynode': 0.5647958997057854, 'eta': 0.17288204036992844, 'gamma': 0.6371089755102615, 'lambda': 2.002070839491126, 'max_depth': 3.0, 'n_estimators': 86.0, 'subsample': 0.6173450925078119}",159,5.308118899993133
0.7682405665730032,0.030725644993406964,"{'alpha': 2.2577008623804757, 'colsample_bynode': 0.582396542223095, 'eta': 0.19452509184077513, 'gamma': 1.0329535363614477, 'lambda': 1.7693594614792554, 'max_depth': 2.0, 'n_estimators': 92.0, 'subsample': 0.5541012413674143}",160,4.511122700001579
0.768969925884422,0.03348974617658923,"{'alpha': 2.7001424010695265, 'colsample_bynode': 0.533916151400061, 'eta': 0.21302826679703385, 'gamma': 0.6997384837670848, 'lambda': 1.2204883869764118, 'max_depth': 2.0, 'n_estimators': 90.0, 'subsample': 0.5969367340540401}",161,4.340558600000804
0.7654508688046725,0.029299765012019596,"{'alpha': 2.6325535577646972, 'colsample_bynode': 0.6850840355890142, 'eta': 0.2482459573336327, 'gamma': 0.7695204214104778, 'lambda': 1.4060765182449473, 'max_depth': 1.0, 'n_estimators': 100.0, 'subsample': 0.5747339690311836}",162,3.8627025000023423
0.7628926947215893,0.03236550908250114,"{'alpha': 2.805224690243831, 'colsample_bynode': 0.5229541131029509, 'eta': 0.2239953787107392, 'gamma': 1.2503283076828726, 'lambda': 1.3440695307866994, 'max_depth': 3.0, 'n_estimators': 97.0, 'subsample': 0.8723722211063998}",163,4.959723599997233
0.7659838838433772,0.03303730321515327,"{'alpha': 2.9276378728140404, 'colsample_bynode': 0.5056685231478943, 'eta': 0.14996647033791377, 'gamma': 0.8730750019429929, 'lambda': 2.174064065915053, 'max_depth': 2.0, 'n_estimators': 95.0, 'subsample': 0.538987137844981}",164,4.305472699998063
0.7121799698702167,0.029130869269222648,"{'alpha': 1.783081680429838, 'colsample_bynode': 0.5918342342893823, 'eta': 0.29993365012604223, 'gamma': 0.9451573422573833, 'lambda': 1.839759407612678, 'max_depth': 1.0, 'n_estimators': 7.0, 'subsample': 0.5002267541823254}",165,0.6342495999997482
0.7677290981009869,0.03133400096561648,"{'alpha': 2.4751014564416343, 'colsample_bynode': 0.6072985992525776, 'eta': 0.15421806142653666, 'gamma': 1.1800756004192576, 'lambda': 1.47893307746194, 'max_depth': 2.0, 'n_estimators': 88.0, 'subsample': 0.5253144615047696}",166,4.410331799997948
0.7645076702154062,0.030689421780537525,"{'alpha': 1.8933822997108098, 'colsample_bynode': 0.5533323541442036, 'eta': 0.13523621097665306, 'gamma': 0.844521404796418, 'lambda': 1.1277937441758796, 'max_depth': 3.0, 'n_estimators': 85.0, 'subsample': 0.6516487655404257}",167,5.031124400004046
0.7555039063806002,0.033118809907648046,"{'alpha': 2.356710360342893, 'colsample_bynode': 0.6152584422593105, 'eta': 0.18887001900289263, 'gamma': 0.5017222209172588, 'lambda': 1.6216577708453463, 'max_depth': 4.0, 'n_estimators': 90.0, 'subsample': 0.606199906836923}",168,6.997941200010246
0.7631603118911849,0.0304441154692306,"{'alpha': 1.2376944051041638, 'colsample_bynode': 0.5696948235372447, 'eta': 0.24047235348946067, 'gamma': 1.5043469538630414, 'lambda': 1.5464856026936562, 'max_depth': 1.0, 'n_estimators': 77.0, 'subsample': 0.8208107601642469}",169,2.737123300001258
0.7629589566932538,0.03300604968479313,"{'alpha': 2.07465792575536, 'colsample_bynode': 0.6971164503920922, 'eta': 0.17843296179253312, 'gamma': 0.5990278797727564, 'lambda': 1.186221544765105, 'max_depth': 3.0, 'n_estimators': 81.0, 'subsample': 0.6235815360720032}",170,5.479977699986193
0.7701273919653582,0.03093546310051741,"{'alpha': 2.582292567413152, 'colsample_bynode': 0.6399394185406533, 'eta': 0.26306543618938494, 'gamma': 1.0494033575033213, 'lambda': 1.8900748123356892, 'max_depth': 2.0, 'n_estimators': 93.0, 'subsample': 0.5474957150005855}",171,4.786613999996916
0.7586234440809567,0.032895377314230305,"{'alpha': 2.98792305563774, 'colsample_bynode': 0.6730323262160268, 'eta': 0.2648487117042173, 'gamma': 1.3571957315729317, 'lambda': 2.2798234355884803, 'max_depth': 1.0, 'n_estimators': 17.0, 'subsample': 0.5645524371753302}",172,0.8294484000070952
0.7673926414419079,0.027921867790464915,"{'alpha': 2.8913739644844143, 'colsample_bynode': 0.6391240748227769, 'eta': 0.2859752494044423, 'gamma': 1.0317060035697692, 'lambda': 2.717357134389283, 'max_depth': 2.0, 'n_estimators': 72.0, 'subsample': 0.518971177840757}",173,4.00064700000803
0.7668133793103221,0.032932178544553124,"{'alpha': 2.733533206195752, 'colsample_bynode': 0.6001941931019373, 'eta': 0.27733168592499896, 'gamma': 1.8242198816820892, 'lambda': 2.1302235766503035, 'max_depth': 3.0, 'n_estimators': 93.0, 'subsample': 0.5498140781431953}",174,6.305872900004033
0.7673190627782875,0.028921084102807755,"{'alpha': 2.570113030220697, 'colsample_bynode': 0.5428866118849092, 'eta': 0.25075494612923005, 'gamma': 1.4156978084446687, 'lambda': 2.061391356641154, 'max_depth': 2.0, 'n_estimators': 100.0, 'subsample': 0.6321024007149965}",175,4.685718399996404
0.7589227449560116,0.035258464761099416,"{'alpha': 2.6172705704780803, 'colsample_bynode': 0.6473328401472302, 'eta': 0.31500543120658225, 'gamma': 1.228664390004955, 'lambda': 2.35633484626792, 'max_depth': 4.0, 'n_estimators': 64.0, 'subsample': 0.5836208100958534}",176,5.1187028999993345
